2017-01-25 14:19:15,643 [12978167]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpcs.bat D:/TEMP/___3.tmp/Communication.php --standard=PSR2 --encoding=utf-8 --report=xml 
2017-01-25 14:19:15,784 [12978308]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:19:15,786 [12978310]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpmd.bat D:/TEMP/___3.tmp/Communication.php xml codesize,controversial,design,naming,unusedcode 
2017-01-25 14:19:18,703 [12981227]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:19:18,709 [12981233]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpcs.bat D:/TEMP/___3.tmp/Notification.php --standard=PSR2 --encoding=utf-8 --report=xml 
2017-01-25 14:19:18,841 [12981365]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 1, stdout line count = 6, messages = 1 
2017-01-25 14:19:18,842 [12981366]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpmd.bat D:/TEMP/___3.tmp/Notification.php xml codesize,controversial,design,naming,unusedcode 
2017-01-25 14:19:21,493 [12984017]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:19:21,495 [12984019]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpcs.bat D:/TEMP/___3.tmp/Communication.php --standard=PSR2 --encoding=utf-8 --report=xml 
2017-01-25 14:19:21,642 [12984166]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:19:21,644 [12984168]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpmd.bat D:/TEMP/___3.tmp/Communication.php xml codesize,controversial,design,naming,unusedcode 
2017-01-25 14:19:24,561 [12987085]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:19:24,563 [12987087]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpcs.bat D:/TEMP/___3.tmp/Communication.php --standard=PSR2 --encoding=utf-8 --report=xml 
2017-01-25 14:19:24,705 [12987229]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:19:24,707 [12987231]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpmd.bat D:/TEMP/___3.tmp/Communication.php xml codesize,controversial,design,naming,unusedcode 
2017-01-25 14:19:27,688 [12990212]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:19:27,693 [12990217]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpcs.bat D:/TEMP/___3.tmp/Communication.php --standard=PSR2 --encoding=utf-8 --report=xml 
2017-01-25 14:19:27,840 [12990364]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:19:27,842 [12990366]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpmd.bat D:/TEMP/___3.tmp/Communication.php xml codesize,controversial,design,naming,unusedcode 
2017-01-25 14:19:30,773 [12993297]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 4, messages = 0 
2017-01-25 14:19:30,775 [12993299]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpcs.bat D:/TEMP/___3.tmp/Communication.php --standard=PSR2 --encoding=utf-8 --report=xml 
2017-01-25 14:19:30,912 [12993436]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:19:30,914 [12993438]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpmd.bat D:/TEMP/___3.tmp/Communication.php xml codesize,controversial,design,naming,unusedcode 
2017-01-25 14:19:33,852 [12996376]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:19:33,854 [12996378]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpcs.bat D:/TEMP/___3.tmp/Notification.php --standard=PSR2 --encoding=utf-8 --report=xml 
2017-01-25 14:19:33,991 [12996515]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:19:33,993 [12996517]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpmd.bat D:/TEMP/___3.tmp/Notification.php xml codesize,controversial,design,naming,unusedcode 
2017-01-25 14:19:36,611 [12999135]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:19:36,613 [12999137]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpcs.bat D:/TEMP/___3.tmp/Communication.php --standard=PSR2 --encoding=utf-8 --report=xml 
2017-01-25 14:19:36,755 [12999279]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:19:36,757 [12999281]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpmd.bat D:/TEMP/___3.tmp/Communication.php xml codesize,controversial,design,naming,unusedcode 
2017-01-25 14:19:39,688 [13002212]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:20:04,159 [13026683]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpcs.bat D:/TEMP/___3.tmp/Campaign.php --standard=PSR2 --encoding=utf-8 --report=xml 
2017-01-25 14:20:04,300 [13026824]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:20:04,302 [13026826]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpmd.bat D:/TEMP/___3.tmp/Campaign.php xml codesize,controversial,design,naming,unusedcode 
2017-01-25 14:20:07,209 [13029733]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:20:07,409 [13029933]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpcs.bat D:/TEMP/___3.tmp/Campaign.php --standard=PSR2 --encoding=utf-8 --report=xml 
2017-01-25 14:20:07,546 [13030070]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:20:07,548 [13030072]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpmd.bat D:/TEMP/___3.tmp/Campaign.php xml codesize,controversial,design,naming,unusedcode 
2017-01-25 14:20:10,193 [13032717]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:20:10,195 [13032719]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpcs.bat D:/TEMP/___3.tmp/CampaignTarget.php --standard=PSR2 --encoding=utf-8 --report=xml 
2017-01-25 14:20:10,327 [13032851]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:20:10,329 [13032853]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpmd.bat D:/TEMP/___3.tmp/CampaignTarget.php xml codesize,controversial,design,naming,unusedcode 
2017-01-25 14:20:13,232 [13035756]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:20:13,238 [13035762]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpcs.bat D:/TEMP/___3.tmp/CampaignTarget.php --standard=PSR2 --encoding=utf-8 --report=xml 
2017-01-25 14:20:13,370 [13035894]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:20:13,372 [13035896]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpmd.bat D:/TEMP/___3.tmp/CampaignTarget.php xml codesize,controversial,design,naming,unusedcode 
2017-01-25 14:20:16,018 [13038542]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:20:16,020 [13038544]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpcs.bat D:/TEMP/___3.tmp/Communication.php --standard=PSR2 --encoding=utf-8 --report=xml 
2017-01-25 14:20:16,162 [13038686]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:20:16,164 [13038688]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpmd.bat D:/TEMP/___3.tmp/Communication.php xml codesize,controversial,design,naming,unusedcode 
2017-01-25 14:20:19,083 [13041607]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:20:19,291 [13041815]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpcs.bat D:/TEMP/___3.tmp/Communication.php --standard=PSR2 --encoding=utf-8 --report=xml 
2017-01-25 14:20:19,433 [13041957]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:20:19,435 [13041959]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpmd.bat D:/TEMP/___3.tmp/Communication.php xml codesize,controversial,design,naming,unusedcode 
2017-01-25 14:20:22,077 [13044601]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:20:23,739 [13046263]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpcs.bat D:/TEMP/___3.tmp/Notification.php --standard=PSR2 --encoding=utf-8 --report=xml 
2017-01-25 14:20:23,875 [13046399]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:20:23,877 [13046401]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpmd.bat D:/TEMP/___3.tmp/Notification.php xml codesize,controversial,design,naming,unusedcode 
2017-01-25 14:20:26,774 [13049298]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:20:26,780 [13049304]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpcs.bat D:/TEMP/___3.tmp/Notification.php --standard=PSR2 --encoding=utf-8 --report=xml 
2017-01-25 14:20:26,912 [13049436]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:20:26,914 [13049438]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpmd.bat D:/TEMP/___3.tmp/Notification.php xml codesize,controversial,design,naming,unusedcode 
2017-01-25 14:20:29,580 [13052104]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:20:30,083 [13052607]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpcs.bat D:/TEMP/___3.tmp/Notification.php --standard=PSR2 --encoding=utf-8 --report=xml 
2017-01-25 14:20:30,225 [13052749]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:20:30,227 [13052751]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpmd.bat D:/TEMP/___3.tmp/Notification.php xml codesize,controversial,design,naming,unusedcode 
2017-01-25 14:20:33,169 [13055693]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:20:33,171 [13055695]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpcs.bat D:/TEMP/___3.tmp/Notification.php --standard=PSR2 --encoding=utf-8 --report=xml 
2017-01-25 14:20:33,307 [13055831]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:20:33,309 [13055833]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpmd.bat D:/TEMP/___3.tmp/Notification.php xml codesize,controversial,design,naming,unusedcode 
2017-01-25 14:20:36,201 [13058725]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:20:44,745 [13067269]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpcs.bat D:/TEMP/___3.tmp/2017_00_thinking_0035_communications_create_communications_table.php --standard=PSR2 --encoding=utf-8 --report=xml 
2017-01-25 14:20:44,917 [13067441]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 1, stdout line count = 6, messages = 1 
2017-01-25 14:20:44,919 [13067443]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpmd.bat D:/TEMP/___3.tmp/2017_00_thinking_0035_communications_create_communications_table.php xml codesize,controversial,design,naming,unusedcode 
2017-01-25 14:20:47,925 [13070449]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 2, stdout line count = 8, messages = 1 
2017-01-25 14:20:54,253 [13076777]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpcs.bat D:/TEMP/___3.tmp/SchemaUtils.php --standard=PSR2 --encoding=utf-8 --report=xml 
2017-01-25 14:20:54,444 [13076968]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:20:54,446 [13076970]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpmd.bat D:/TEMP/___3.tmp/SchemaUtils.php xml codesize,controversial,design,naming,unusedcode 
2017-01-25 14:20:57,468 [13079992]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:21:16,758 [13099282]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpcs.bat D:/TEMP/___3.tmp/Notification.php --standard=PSR2 --encoding=utf-8 --report=xml 
2017-01-25 14:21:16,891 [13099415]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:21:16,892 [13099416]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpmd.bat D:/TEMP/___3.tmp/Notification.php xml codesize,controversial,design,naming,unusedcode 
2017-01-25 14:21:19,806 [13102330]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:21:20,170 [13102694]   INFO -  #git4idea.commands.GitHandler - cd D:\wamp\vhosts\thinking.localwamp.dev 
2017-01-25 14:21:20,170 [13102694]   INFO -  #git4idea.commands.GitHandler - git -c core.quotepath=false commit --only -F D:\TEMP\git-commit-msg-0.txt -- app/Modules/Thinking/Communications/Models/Campaign.php app/Modules/Thinking/Communications/Migrations/2017_00_thinking_0036_communications_create_campaigns_table.php database/migrations/2017_00_thinking_0035_communications_create_communications_table.php public/service-worker.js app/Modules/Thinking/Communications/Models/CampaignTarget.php database/migrations/2017_00_thinking_0037_communications_create_campaign_targets_table.php app/Modules/Thinking/Communications/Models/Communication.php app/Modules/Thinking/Contracts/Traits/SchemaUtils.php app/Modules/Thinking/Communications/Migrations/2017_00_thinking_0037_communications_create_campaign_targets_table.php app/Modules/Thinking/Communications/Models/Notification.php database/migrations/2017_00_thinking_0036_communications_create_campaigns_table.php app/Modules/Thinking/Communications/Migrations/2017_00_thinking_0035_communications_create_communications_table.php 
2017-01-25 14:21:20,383 [13102907]   INFO -  #git4idea.commands.GitHandler - [thinking_hg 680bffd] Modelos de comunicaciones Optimización de index
 12 files changed, 137 insertions(+), 21 deletions(-) 
2017-01-25 14:21:20,975 [13103499]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpcs.bat D:/TEMP/___3.tmp/Notification.php --standard=PSR2 --encoding=utf-8 --report=xml 
2017-01-25 14:21:21,129 [13103653]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:21:21,130 [13103654]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpmd.bat D:/TEMP/___3.tmp/Notification.php xml codesize,controversial,design,naming,unusedcode 
2017-01-25 14:21:24,029 [13106553]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:21:24,031 [13106555]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpcs.bat D:/TEMP/___3.tmp/Notification.php --standard=PSR2 --encoding=utf-8 --report=xml 
2017-01-25 14:21:24,164 [13106688]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:21:24,166 [13106690]   INFO - lity.QualityToolProcessCreator - Running external tool: C:\Users\Henry\AppData\Roaming\Composer\vendor\bin\phpmd.bat D:/TEMP/___3.tmp/Notification.php xml codesize,controversial,design,naming,unusedcode 
2017-01-25 14:21:27,097 [13109621]   INFO - lity.QualityToolProcessHandler - Process finished with exit code 0, stdout line count = 3, messages = 0 
2017-01-25 14:22:59,627 [13202151]   INFO -  #git4idea.commands.GitHandler - cd D:\wamp\vhosts\thinking.localwamp.dev 
2017-01-25 14:22:59,627 [13202151]   INFO -  #git4idea.commands.GitHandler - git -c core.quotepath=false push --progress --porcelain origin refs/heads/thinking_hg:thinking_hg 
2017-01-25 14:23:01,286 [13203810]   INFO -  #git4idea.commands.GitHandler - Counting objects: 133, done. 
2017-01-25 14:23:01,292 [13203816]   INFO -  #git4idea.commands.GitHandler - Delta compression using up to 8 threads. 
2017-01-25 14:23:01,299 [13203823]   INFO -  #git4idea.commands.GitHandler - Compressing objects: 100% (126/126), done. 
2017-01-25 14:23:01,304 [13203828]   INFO -  #git4idea.commands.GitHandler - Writing objects: 100% (133/133), 14.99 KiB | 0 bytes/s, done. 
2017-01-25 14:23:01,304 [13203828]   INFO -  #git4idea.commands.GitHandler - Total 133 (delta 74), reused 0 (delta 0) 
2017-01-25 14:23:01,684 [13204208]   INFO -  #git4idea.commands.GitHandler - remote: Resolving deltas: 100% (74/74) 
2017-01-25 14:23:03,181 [13205705]   INFO -  #git4idea.commands.GitHandler - remote: Updating references: 100% (1/1) 
2017-01-25 14:23:03,251 [13205775]   INFO -  #git4idea.commands.GitHandler - To https://slsapp.com/git/fwthinking/fwthinking.git 
2017-01-25 14:23:03,251 [13205775]   INFO -  #git4idea.commands.GitHandler - refs/heads/thinking_hg:refs/heads/thinking_hg	81c7aae..680bffd 
2017-01-25 14:23:03,251 [13205775]   INFO -  #git4idea.commands.GitHandler - Done 
2017-01-25 14:23:09,769 [13212293]   INFO - eslint.EslintExternalAnnotator - Running D:\wamp\vhosts\thinking.localwamp.dev$ D:\Aplicaciones\node\node.exe D:\wamp\vhosts\thinking.localwamp.dev\node_modules\eslint\bin\eslint.js --format=checkstyle --config D:\wamp\vhosts\thinking.localwamp.dev\.eslintrc public\service-worker.js 
2017-01-25 14:23:10,693 [13213217]   INFO - eslint.EslintExternalAnnotator - [ESLint] Taken time 924 ms 
2017-01-25 14:23:12,458 [13214982]   INFO -    #git4idea.update.GitFetcher - fetching D:\wamp\vhosts\thinking.localwamp.dev 
2017-01-25 14:23:12,460 [13214984]   INFO -  #git4idea.commands.GitHandler - cd D:\wamp\vhosts\thinking.localwamp.dev 
2017-01-25 14:23:12,460 [13214984]   INFO -  #git4idea.commands.GitHandler - git -c core.quotepath=false fetch origin --progress --prune 
2017-01-25 14:23:13,783 [13216307]   INFO -  #git4idea.commands.GitHandler - remote: Counting objects: 135, done 
2017-01-25 14:23:13,864 [13216388]   INFO -  #git4idea.commands.GitHandler - remote: Finding sources: 100% (77/77) 
2017-01-25 14:23:13,865 [13216389]   INFO -  #git4idea.commands.GitHandler - remote: Getting sizes: 100% (78/78) 
2017-01-25 14:23:13,865 [13216389]   INFO -  #git4idea.commands.GitHandler - remote: Total 77 (delta 51), reused 77 (delta 51) 
2017-01-25 14:23:14,646 [13217170]   INFO -  #git4idea.commands.GitHandler - From https://slsapp.com/git/fwthinking/fwthinking 
2017-01-25 14:23:14,646 [13217170]   INFO -  #git4idea.commands.GitHandler - eb4af57..5ba65da  thinking    -> origin/thinking 
2017-01-25 14:23:14,646 [13217170]   INFO -  #git4idea.commands.GitHandler - 1005784..789b9fa  thinking_jc -> origin/thinking_jc 
2017-01-25 14:23:14,646 [13217170]   INFO -  #git4idea.commands.GitHandler - 84c8d05..ac8074d  thinking_lg -> origin/thinking_lg 
2017-01-25 14:24:29,175 [13291699]   INFO - 4idea.branch.GitMergeOperation - starting 
2017-01-25 14:24:29,192 [13291716]   INFO - 4idea.branch.GitMergeOperation - next repository: D:\wamp\vhosts\thinking.localwamp.dev 
2017-01-25 14:24:29,194 [13291718]   INFO -  #git4idea.commands.GitHandler - cd D:\wamp\vhosts\thinking.localwamp.dev 
2017-01-25 14:24:29,194 [13291718]   INFO -  #git4idea.commands.GitHandler - git -c core.quotepath=false merge thinking 
2017-01-25 14:24:29,220 [13291744]   INFO - 4idea.branch.GitMergeOperation - Merged successfully 
2017-01-25 14:24:41,517 [13304041]   INFO - 4idea.branch.GitMergeOperation - starting 
2017-01-25 14:24:41,541 [13304065]   INFO - 4idea.branch.GitMergeOperation - next repository: D:\wamp\vhosts\thinking.localwamp.dev 
2017-01-25 14:24:41,542 [13304066]   INFO -  #git4idea.commands.GitHandler - cd D:\wamp\vhosts\thinking.localwamp.dev 
2017-01-25 14:24:41,542 [13304066]   INFO -  #git4idea.commands.GitHandler - git -c core.quotepath=false merge thinking 
2017-01-25 14:24:41,568 [13304092]   INFO - 4idea.branch.GitMergeOperation - Merged successfully 
2017-01-25 14:24:45,517 [13308041]   INFO -    #git4idea.update.GitFetcher - fetching D:\wamp\vhosts\thinking.localwamp.dev 
2017-01-25 14:24:45,517 [13308041]   INFO -  #git4idea.commands.GitHandler - cd D:\wamp\vhosts\thinking.localwamp.dev 
2017-01-25 14:24:45,517 [13308041]   INFO -  #git4idea.commands.GitHandler - git -c core.quotepath=false fetch origin --progress --prune 
2017-01-25 14:25:02,670 [13325194]   INFO -  #git4idea.commands.GitHandler - cd D:\wamp\vhosts\thinking.localwamp.dev 
2017-01-25 14:25:02,670 [13325194]   INFO -  #git4idea.commands.GitHandler - git -c core.quotepath=false checkout thinking 
2017-01-25 14:25:02,731 [13325255]   INFO -  #git4idea.commands.GitHandler - error: Your local changes to the following files would be overwritten by checkout: 
2017-01-25 14:25:02,731 [13325255]   INFO -  #git4idea.commands.GitHandler - public/service-worker.js 
2017-01-25 14:25:02,731 [13325255]   INFO -  #git4idea.commands.GitHandler - Please commit your changes or stash them before you switch branches. 
2017-01-25 14:25:02,731 [13325255]   INFO -  #git4idea.commands.GitHandler - Aborting 
2017-01-25 14:25:06,425 [13328949]   INFO - dea.stash.GitStashChangesSaver - save [file://D:/wamp/vhosts/thinking.localwamp.dev] 
2017-01-25 14:25:06,427 [13328951]   INFO - dea.stash.GitStashChangesSaver - Stashing changes from 'thinking.localwamp.dev'... 
2017-01-25 14:25:06,427 [13328951]   INFO -  #git4idea.commands.GitHandler - cd D:\wamp\vhosts\thinking.localwamp.dev 
2017-01-25 14:25:06,427 [13328951]   INFO -  #git4idea.commands.GitHandler - git -c core.quotepath=false stash save "Checkout thinking at 2017-01-25 14:25" 
2017-01-25 14:25:07,379 [13329903]   INFO -  #git4idea.commands.GitHandler - cd D:\wamp\vhosts\thinking.localwamp.dev 
2017-01-25 14:25:07,379 [13329903]   INFO -  #git4idea.commands.GitHandler - git -c core.quotepath=false checkout thinking 
2017-01-25 14:25:07,540 [13330064]   INFO -  #git4idea.commands.GitHandler - Your branch is behind 'origin/thinking' by 5 commits, and can be fast-forwarded. 
2017-01-25 14:25:07,540 [13330064]   INFO -  #git4idea.commands.GitHandler - Switched to branch 'thinking' 
2017-01-25 14:25:07,540 [13330064]   INFO -  #git4idea.commands.GitHandler - (use "git pull" to update your local branch) 
2017-01-25 14:25:07,540 [13330064]   INFO - dea.stash.GitStashChangesSaver - loadRoot file://D:/wamp/vhosts/thinking.localwamp.dev 
2017-01-25 14:25:07,541 [13330065]   INFO -  #git4idea.commands.GitHandler - cd D:\wamp\vhosts\thinking.localwamp.dev 
2017-01-25 14:25:07,541 [13330065]   INFO -  #git4idea.commands.GitHandler - git -c core.quotepath=false stash pop 
2017-01-25 14:25:10,514 [13333038]   INFO -  #git4idea.commands.GitHandler - cd D:\wamp\vhosts\thinking.localwamp.dev 
2017-01-25 14:25:10,514 [13333038]   INFO -  #git4idea.commands.GitHandler - git -c core.quotepath=false add --ignore-errors -- public/service-worker.js 
2017-01-25 14:25:10,623 [13333147]   INFO - idea.merge.GitConflictResolver - merge no more unmerged files 
2017-01-25 14:25:10,623 [13333147]   INFO - dea.stash.GitStashChangesSaver - load: conflicts resolved status is true in roots [file://D:/wamp/vhosts/thinking.localwamp.dev] 
2017-01-25 14:25:21,346 [13343870]   INFO -  #git4idea.commands.GitHandler - cd D:\wamp\vhosts\thinking.localwamp.dev 
2017-01-25 14:25:21,346 [13343870]   INFO -  #git4idea.commands.GitHandler - git -c core.quotepath=false pull --progress --no-stat -v --progress origin thinking 
2017-01-25 14:25:22,518 [13345042]   INFO -  #git4idea.commands.GitHandler - From https://slsapp.com/git/fwthinking/fwthinking 
2017-01-25 14:25:22,518 [13345042]   INFO -  #git4idea.commands.GitHandler - * branch            thinking   -> FETCH_HEAD 
2017-01-25 14:25:22,518 [13345042]   INFO -  #git4idea.commands.GitHandler - = [up to date]      thinking   -> origin/thinking 
2017-01-25 14:25:22,564 [13345088]   INFO -  #git4idea.commands.GitHandler - error: Your local changes to the following files would be overwritten by merge: 
